grip requested,grip performed,grip timing
1,0,nan
1,1,-187.0
1,0,nan
4,1,-202.0
1,1,-128.0
4,1,-190.0
1,1,-48.0
4,0,nan
3,0,nan
1,0,nan
1,0,nan
1,0,nan
3,0,nan
2,0,nan
1,0,nan
1,0,nan
3,0,nan
2,0,nan
5,0,nan
4,0,nan
2,0,nan
5,0,nan
4,0,nan
2,0,nan
1,0,nan
4,0,nan
4,0,nan
4,0,nan
2,0,nan
1,0,nan
1,0,nan
1,0,nan
4,0,nan
1,0,nan
4,0,nan
1,0,nan
4,0,nan
3,0,nan
1,0,nan
1,0,nan
2,0,nan
1,0,nan
1,0,nan
