grip requested,grip performed,grip timing
1,1,-59.0
1,1,-13.0
1,1,-35.0
2,0,nan
1,1,11.0
2,0,nan
1,1,58.0
2,0,nan
2,0,nan
1,1,-59.0
1,1,49.0
1,1,-12.0
2,0,nan
2,0,nan
1,1,-62.0
1,1,81.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-157.0
3,0,nan
2,0,nan
1,1,-65.0
1,1,15.0
2,0,nan
2,0,nan
2,0,nan
1,1,-56.0
1,1,18.0
1,1,-3.0
1,1,43.0
2,0,nan
1,1,-46.0
2,0,nan
1,1,-34.0
2,0,nan
2,0,nan
1,1,-15.0
1,1,59.0
2,0,nan
1,1,-27.0
1,1,-55.0
