grip requested,grip performed,grip timing
1,1,-115.0
1,1,-103.0
1,1,-125.0
2,0,nan
1,1,-79.0
2,0,nan
1,1,-101.0
2,0,nan
2,0,nan
1,1,-117.0
1,1,-77.0
1,1,-37.0
2,0,nan
2,0,nan
1,1,15.0
1,1,-149.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-17.0
3,0,nan
2,0,nan
1,1,-95.0
1,1,-83.0
2,0,nan
2,0,nan
2,0,nan
1,1,-155.0
1,1,-47.0
1,1,-103.0
1,1,-91.0
2,0,nan
1,1,23.0
2,0,nan
1,1,1.0
2,0,nan
2,0,nan
1,1,-14.0
1,1,26.0
2,0,nan
1,1,4.0
1,1,-24.0
