grip requested,grip performed,grip timing
1,1,-111.0
1,1,-65.0
1,1,-87.0
2,0,nan
1,1,-41.0
2,0,nan
1,1,-63.0
2,0,nan
2,0,nan
1,1,-11.0
1,1,-39.0
1,1,35.0
2,0,nan
2,0,nan
1,1,-49.0
1,1,-43.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-47.0
3,0,nan
2,0,nan
1,1,-57.0
1,1,159.0
2,0,nan
2,0,nan
2,0,nan
1,1,-117.0
1,1,-145.0
1,1,-65.0
1,1,-87.0
2,1,21.0
1,1,-109.0
2,0,nan
1,1,-63.0
2,0,nan
2,0,nan
1,1,-45.0
1,1,-175.0
2,0,nan
1,1,-60.0
1,1,14.0
