grip requested,grip performed,grip timing
1,1,-116.0
1,1,-74.0
1,1,18.0
2,0,nan
1,1,-29.0
2,0,nan
1,1,-83.0
2,0,nan
2,0,nan
1,1,-77.0
1,1,-8.0
1,1,-14.0
2,0,nan
2,0,nan
1,1,-26.0
1,1,-43.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-19.0
3,0,nan
2,0,nan
1,1,-87.0
1,1,-65.0
2,0,nan
2,0,nan
2,0,nan
1,1,7.0
1,1,43.0
1,1,-9.0
1,1,7.0
2,0,nan
1,1,-31.0
2,0,nan
1,1,24.0
2,0,nan
2,0,nan
1,1,-38.0
1,1,23.0
2,0,nan
1,1,-15.0
1,1,-58.0
