grip requested,grip performed,grip timing
1,1,-177.0
1,1,-131.0
1,1,-221.0
2,0,nan
1,1,-141.0
2,0,nan
1,1,-265.0
2,0,nan
2,0,nan
1,1,-145.0
1,1,-139.0
1,1,-99.0
2,0,nan
2,0,nan
1,1,-149.0
1,1,-109.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-146.0
3,0,nan
2,0,nan
1,1,-122.0
1,1,-178.0
2,0,nan
2,0,nan
2,0,nan
1,1,-182.0
1,1,-210.0
1,1,-164.0
1,1,-253.0
2,0,nan
1,1,-173.0
2,0,nan
1,1,-59.0
2,0,nan
2,0,nan
1,1,-177.0
1,1,-137.0
2,0,nan
1,1,-193.0
1,1,-119.0
