grip requested,grip performed,grip timing
1,0,nan
1,1,-31.0
1,1,-53.0
2,0,nan
1,1,61.0
2,0,nan
1,1,-29.0
2,0,nan
2,0,nan
1,1,-11.0
1,1,-5.0
1,1,-33.0
2,0,nan
2,0,nan
1,1,87.0
1,1,-111.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,56.0
3,0,nan
2,0,nan
1,1,-56.0
1,1,58.0
2,0,nan
2,0,nan
2,0,nan
1,0,nan
1,1,-144.0
1,1,-98.0
1,1,-52.0
2,0,nan
1,1,-40.0
2,0,nan
1,1,-28.0
2,0,nan
2,0,nan
1,1,-78.0
1,1,-106.0
2,0,nan
1,1,8.0
1,1,-54.0
