grip requested,grip performed,grip timing
1,1,-110.0
1,1,-132.0
1,1,-18.0
2,0,nan
1,1,-6.0
2,0,nan
1,1,-62.0
2,0,nan
2,0,nan
1,1,-78.0
1,1,-72.0
1,1,-32.0
2,0,nan
2,0,nan
1,1,-82.0
1,1,-76.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-45.0
3,0,nan
2,0,nan
1,1,13.0
1,1,-145.0
2,0,nan
2,0,nan
2,0,nan
1,1,-81.0
1,1,-7.0
1,1,-165.0
1,1,-119.0
2,0,nan
1,1,-39.0
2,0,nan
1,1,-129.0
2,0,nan
2,0,nan
1,1,-43.0
1,1,-37.0
2,0,nan
1,1,-59.0
1,1,49.0
