grip requested,grip performed,grip timing
1,1,-90.0
1,1,-44.0
1,1,-66.0
2,0,nan
1,1,-20.0
2,0,nan
1,1,60.0
2,0,nan
2,0,nan
1,1,-24.0
1,1,-52.0
1,1,22.0
2,0,nan
2,0,nan
1,1,-96.0
1,1,-22.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-94.0
3,0,nan
2,0,nan
1,1,-104.0
1,1,-24.0
2,0,nan
2,0,nan
2,0,nan
1,1,40.0
1,1,12.0
1,1,-44.0
1,1,-31.0
2,0,nan
1,1,-18.0
2,0,nan
1,1,28.0
2,0,nan
2,0,nan
1,1,-22.0
1,1,-50.0
2,0,nan
1,1,-3.0
1,1,-31.0
