grip requested,grip performed,grip timing
1,1,-90.0
1,1,-44.0
1,1,-66.0
2,0,nan
1,1,-54.0
2,0,nan
1,1,26.0
2,0,nan
2,0,nan
1,1,-58.0
1,1,-18.0
1,1,-46.0
2,0,nan
2,0,nan
1,1,-62.0
1,1,12.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,9.0
3,0,nan
2,0,nan
1,1,-69.0
1,1,-57.0
2,0,nan
2,0,nan
2,0,nan
1,1,-59.0
1,1,15.0
1,1,27.0
1,1,39.0
2,0,nan
1,1,-51.0
2,0,nan
1,1,-39.0
2,0,nan
2,0,nan
1,1,-55.0
1,1,-15.0
2,0,nan
1,1,-71.0
1,1,-65.0
