grip requested,grip performed,grip timing
1,1,-96.0
1,0,nan
1,1,-174.0
2,0,nan
1,1,-94.0
2,0,nan
1,1,-150.0
2,0,nan
2,0,nan
1,1,-29.0
1,1,79.0
1,1,-17.0
2,0,nan
2,0,nan
1,1,-62.0
1,1,12.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-94.0
3,0,nan
2,0,nan
1,1,-70.0
1,0,nan
2,0,nan
2,0,nan
2,0,nan
1,1,-95.0
1,1,-123.0
1,1,-111.0
1,1,-65.0
2,0,nan
1,0,nan
2,0,nan
1,1,-143.0
2,0,nan
2,0,nan
1,1,-91.0
1,1,-153.0
2,0,nan
1,1,-141.0
1,1,171.0
