grip requested,grip performed,grip timing
1,1,-4.0
1,1,-26.0
1,1,-82.0
2,0,nan
1,1,-2.0
2,0,nan
1,1,-24.0
2,0,nan
2,0,nan
1,1,-74.0
1,1,-136.0
1,1,-61.0
2,0,nan
2,0,nan
1,1,-9.0
1,1,-37.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-75.0
3,0,nan
2,0,nan
1,1,-17.0
1,1,-5.0
2,0,nan
2,1,150.0
2,0,nan
1,1,-6.0
1,1,-34.0
1,1,-55.0
1,1,25.0
2,0,nan
1,1,-201.0
2,0,nan
1,1,-19.0
2,0,nan
2,0,nan
1,1,-101.0
1,1,-95.0
2,0,nan
1,1,-151.0
1,1,-74.0
