grip requested,grip performed,grip timing
1,1,-158.0
1,1,-140.0
1,1,-194.0
2,0,nan
1,1,0.0
2,0,nan
1,1,-115.0
2,0,nan
2,0,nan
1,1,-129.0
1,1,-139.0
1,1,16.0
2,0,nan
2,0,nan
1,1,-246.0
1,1,-216.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-188.0
3,0,nan
2,1,44.0
1,1,-169.0
1,1,-204.0
2,0,nan
2,0,nan
2,0,nan
1,1,-174.0
1,1,-138.0
1,1,-119.0
1,1,184.0
2,0,nan
1,1,-74.0
2,0,nan
1,1,-53.0
2,0,nan
2,0,nan
1,1,-40.0
1,1,-9.0
2,0,nan
1,1,-87.0
1,1,-61.0
