grip requested,grip performed,grip timing
1,1,-2.0
1,1,-24.0
1,1,-12.0
2,0,nan
1,1,-34.0
2,0,nan
1,1,-22.0
2,0,nan
2,0,nan
1,1,-72.0
1,1,-32.0
1,1,-60.0
2,0,nan
2,0,nan
1,1,-42.0
1,1,100.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-73.0
3,0,nan
2,0,nan
1,1,-49.0
1,1,-105.0
2,0,nan
2,0,nan
2,0,nan
1,1,-74.0
1,1,-102.0
1,1,-22.0
1,1,-78.0
2,0,nan
1,1,-66.0
2,0,nan
1,1,-156.0
2,0,nan
2,0,nan
1,1,-70.0
1,1,-64.0
2,0,nan
1,1,-154.0
1,1,-114.0
