grip requested,grip performed,grip timing
1,1,-105.0
1,1,-59.0
1,1,21.0
2,0,nan
1,1,-35.0
2,0,nan
1,1,-91.0
2,0,nan
2,0,nan
1,1,-141.0
1,1,-67.0
1,1,7.0
2,0,nan
2,0,nan
1,1,-43.0
1,1,-37.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-41.0
3,0,nan
2,0,nan
1,1,-16.0
1,1,30.0
2,0,nan
2,0,nan
2,0,nan
1,1,-144.0
1,1,-2.0
1,1,-92.0
1,1,-12.0
2,0,nan
1,1,-170.0
2,0,nan
1,1,-22.0
2,0,nan
2,0,nan
1,1,-4.0
1,1,2.0
2,0,nan
1,1,14.0
1,1,-48.0
