grip requested,grip performed,grip timing
1,1,82.0
1,1,-110.0
1,1,-166.0
2,0,nan
1,1,-119.0
2,0,nan
1,1,-73.0
2,0,nan
2,0,nan
1,1,-123.0
1,1,-83.0
1,1,-9.0
2,0,nan
2,0,nan
1,1,-25.0
1,1,15.0
2,0,nan
2,1,61.0
3,0,nan
2,0,nan
1,1,-159.0
3,0,nan
2,0,nan
1,1,-169.0
1,1,-55.0
2,0,nan
2,0,nan
2,1,139.0
1,1,-161.0
1,1,-121.0
1,1,-109.0
1,1,-165.0
2,1,11.0
1,1,-51.0
2,0,nan
1,1,97.0
2,0,nan
2,0,nan
1,1,-55.0
1,1,-151.0
2,0,nan
1,1,65.0
1,1,-65.0
