grip requested,grip performed,grip timing
1,1,-32.0
1,1,-54.0
1,1,-42.0
2,0,nan
1,1,-98.0
2,0,nan
1,1,-18.0
2,0,nan
2,0,nan
1,1,-68.0
1,1,-28.0
1,1,-21.0
2,0,nan
2,0,nan
1,1,31.0
1,1,-133.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-35.0
3,0,nan
2,0,nan
1,1,-11.0
1,1,-67.0
2,0,nan
2,0,nan
2,0,nan
1,1,31.0
1,1,-31.0
1,1,-19.0
1,1,-41.0
2,0,nan
1,1,39.0
2,0,nan
1,1,-119.0
2,0,nan
2,0,nan
1,1,-33.0
1,1,-27.0
2,0,nan
1,1,53.0
1,1,-43.0
