grip requested,grip performed,grip timing
1,1,-73.0
1,1,-129.0
1,1,-83.0
2,0,nan
1,1,-71.0
2,0,nan
1,1,-59.0
2,0,nan
2,0,nan
1,1,27.0
1,1,-1.0
1,1,-29.0
2,0,nan
2,0,nan
1,1,-11.0
1,1,-5.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-77.0
3,0,nan
2,1,111.0
1,1,-87.0
1,1,-7.0
2,0,nan
2,0,nan
2,1,-17.0
1,1,-113.0
1,1,-107.0
1,1,-61.0
1,1,-83.0
2,0,nan
1,1,-71.0
2,0,nan
1,1,-127.0
2,0,nan
2,0,nan
1,1,-41.0
1,1,-205.0
2,0,nan
1,1,-159.0
1,1,187.0
