grip requested,grip performed,grip timing
1,1,-152.0
1,1,-140.0
1,1,-161.0
2,0,nan
1,1,-216.0
2,0,nan
1,1,-204.0
2,0,nan
2,0,nan
1,1,-152.0
1,1,-180.0
1,1,-174.0
2,0,nan
2,0,nan
1,1,-54.0
1,1,-48.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,0,nan
3,0,nan
2,0,nan
1,1,-95.0
1,1,-117.0
2,1,-105.0
2,0,nan
2,0,nan
1,1,-155.0
1,0,nan
1,0,nan
1,1,-125.0
2,0,nan
1,1,-44.0
2,0,nan
1,1,-202.0
2,0,nan
2,0,nan
1,0,nan
1,1,-280.0
2,0,nan
1,0,nan
1,0,nan
