grip requested,grip performed,grip timing
1,1,-29.0
1,1,-85.0
1,1,131.0
2,0,nan
1,1,-61.0
2,0,nan
1,1,-117.0
2,0,nan
2,0,nan
1,1,-133.0
1,1,-93.0
1,1,-87.0
2,0,nan
2,0,nan
1,1,-103.0
1,1,-131.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,2.0
3,0,nan
2,1,-150.0
1,1,-143.0
1,1,-63.0
2,1,-119.0
2,0,nan
2,1,165.0
1,1,1.0
1,1,-61.0
1,1,-83.0
1,1,-71.0
2,0,nan
1,1,-127.0
2,1,-121.0
1,1,-217.0
2,1,-75.0
2,0,nan
1,1,-63.0
1,1,-159.0
2,0,nan
1,1,24.0
1,1,30.0
