grip requested,grip performed,grip timing
1,1,-127.0
1,1,-183.0
1,1,-69.0
2,0,nan
1,1,181.0
2,0,nan
1,1,-113.0
2,0,nan
2,0,nan
1,1,-27.0
1,1,-191.0
1,1,-117.0
2,0,nan
2,0,nan
1,1,-167.0
1,1,-127.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-165.0
3,0,nan
2,1,-45.0
1,1,-73.0
1,1,-61.0
2,1,-185.0
2,0,nan
2,0,nan
1,1,-133.0
1,1,-93.0
1,1,-183.0
1,1,-205.0
2,0,nan
1,1,-227.0
2,0,nan
1,1,-113.0
2,0,nan
2,0,nan
1,1,-129.0
1,1,-21.0
2,0,nan
1,1,-43.0
1,1,-139.0
