grip requested,grip performed,grip timing
1,1,-91.0
1,1,-45.0
1,1,-101.0
2,0,nan
1,1,-123.0
2,0,nan
1,1,-77.0
2,0,nan
2,0,nan
1,1,-127.0
1,1,-121.0
1,1,-183.0
2,0,nan
2,0,nan
1,0,nan
1,1,-193.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-95.0
3,0,nan
2,1,-76.0
1,1,-138.0
1,0,nan
2,0,nan
2,0,nan
2,1,-34.0
1,0,nan
1,1,-22.0
1,1,-112.0
1,1,206.0
2,0,nan
1,1,-88.0
2,1,-150.0
1,1,94.0
2,1,-138.0
2,0,nan
1,1,-125.0
1,1,51.0
2,0,nan
1,0,nan
1,1,-135.0
