grip requested,grip performed,grip timing
1,1,-197.0
1,1,-184.0
1,1,-206.0
2,0,nan
1,1,-91.0
2,0,nan
1,1,-181.0
2,0,nan
2,0,nan
1,1,-129.0
1,1,-123.0
1,1,-151.0
2,0,nan
2,0,nan
1,1,-99.0
1,1,-127.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-128.0
3,0,nan
2,0,nan
1,1,-206.0
1,1,-91.0
2,0,nan
2,0,nan
2,0,nan
1,1,-129.0
1,1,-89.0
1,1,-111.0
1,1,-200.0
2,0,nan
1,1,-86.0
2,0,nan
1,1,-74.0
2,0,nan
2,0,nan
1,1,-90.0
1,1,-186.0
2,0,nan
1,1,-174.0
1,1,-134.0
