grip requested,grip performed,grip timing
1,1,-207.0
1,1,-93.0
1,1,191.0
2,0,nan
1,1,-171.0
2,0,nan
1,1,-293.0
2,0,nan
2,0,nan
1,1,-207.0
1,1,37.0
1,1,-25.0
2,0,nan
2,0,nan
1,0,nan
1,1,203.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-107.0
3,0,nan
2,0,nan
1,0,nan
1,1,-172.0
2,1,-58.0
2,0,nan
2,0,nan
1,1,-142.0
1,1,-102.0
1,1,-123.0
1,1,-111.0
2,0,nan
1,1,-167.0
2,0,nan
1,1,-257.0
2,0,nan
2,0,nan
1,1,-171.0
1,1,-97.0
2,0,nan
1,1,-51.0
1,1,-181.0
