grip requested,grip performed,grip timing
1,0,nan
1,0,nan
1,1,31.0
2,2,3.0
1,0,nan
2,2,-19.0
1,0,nan
2,2,-75.0
2,2,-69.0
1,2,-63.0
1,1,-261.0
1,0,nan
2,2,-113.0
2,2,-5.0
1,0,nan
1,0,nan
2,2,-55.0
2,2,19.0
3,3,-179.0
2,2,-207.0
1,0,nan
3,3,-121.0
2,2,-47.0
1,0,nan
1,0,nan
2,2,52.0
2,2,-78.0
2,2,-4.0
1,0,nan
1,0,nan
1,0,nan
1,0,nan
2,2,-63.0
1,2,-57.0
2,2,-51.0
1,0,nan
2,2,-243.0
2,2,-67.0
1,2,75.0
1,2,-55.0
2,2,-15.0
1,0,nan
1,2,-139.0
