grip requested,grip performed,grip timing
1,0,nan
1,1,-77.0
1,0,nan
2,2,-127.0
1,1,-359.0
2,2,-114.0
1,1,-142.0
2,2,34.0
2,2,-232.0
1,0,nan
1,0,nan
1,2,58.0
2,2,-4.0
2,2,36.0
1,0,nan
1,0,nan
2,2,-82.0
2,2,-76.0
3,3,-70.0
2,2,-64.0
1,1,-194.0
3,3,-12.0
2,2,28.0
1,1,-203.0
1,2,-55.0
2,2,-9.0
2,2,-105.0
2,2,139.0
1,0,nan
1,1,-189.0
1,0,nan
1,0,nan
2,2,11.0
1,0,nan
2,2,-45.0
1,0,nan
2,2,-203.0
2,2,-196.0
1,2,-88.0
1,2,-48.0
2,2,-76.0
1,0,nan
1,0,nan
