grip requested,grip performed,grip timing
1,1,-58.0
1,1,-80.0
1,1,0.0
2,2,-62.0
1,1,-124.0
2,2,-84.0
1,1,-43.0
2,2,-37.0
2,2,-133.0
1,1,-127.0
1,1,-121.0
1,1,-251.0
2,2,-75.0
2,2,-35.0
1,1,-131.0
1,1,-159.0
2,2,-17.0
2,2,-11.0
3,0,nan
2,2,1.0
1,1,-163.0
3,3,-83.0
2,2,-77.0
1,1,-71.0
1,0,nan
2,2,21.0
2,2,27.0
2,2,67.0
1,1,-165.0
1,0,nan
1,0,nan
1,0,nan
2,2,-61.0
1,1,-55.0
2,2,121.0
1,0,nan
2,2,-37.0
2,2,139.0
1,1,-93.0
1,0,nan
2,2,22.0
1,0,nan
1,0,nan
