grip requested,grip performed,grip timing
1,1,12.0
1,1,-78.0
1,1,-134.0
2,1,-60.0
1,1,-190.0
2,2,-82.0
1,1,-144.0
2,0,nan
2,0,nan
1,1,-160.0
1,1,-154.0
1,1,-148.0
2,2,-210.0
2,2,-170.0
1,1,-198.0
1,1,-192.0
2,2,-50.0
2,2,-44.0
3,0,nan
2,0,nan
1,1,8.0
3,0,nan
2,0,nan
1,1,-103.0
1,1,11.0
2,0,nan
2,0,nan
2,0,nan
1,1,-129.0
1,1,-157.0
1,1,59.0
1,1,3.0
2,2,145.0
1,1,-87.0
2,1,-81.0
1,1,-279.0
2,0,nan
2,0,nan
1,1,-193.0
1,1,-85.0
2,0,nan
1,1,165.0
1,0,nan
