grip requested,grip performed,grip timing
1,1,-181.0
1,1,-101.0
1,1,-123.0
2,0,nan
1,1,-43.0
2,0,nan
1,1,-337.0
2,0,nan
2,0,nan
1,1,-115.0
1,1,-75.0
1,1,-103.0
2,0,nan
2,0,nan
1,1,-51.0
1,1,-113.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-83.0
3,0,nan
2,0,nan
1,1,-93.0
1,1,-81.0
2,0,nan
2,0,nan
2,0,nan
1,1,-51.0
1,1,-146.0
1,1,-32.0
1,1,-88.0
2,0,nan
1,1,-76.0
2,0,nan
1,1,-64.0
2,0,nan
2,0,nan
1,1,-80.0
1,1,-40.0
2,0,nan
1,1,-96.0
1,1,-158.0
