grip requested,grip performed,grip timing
1,1,-150.0
1,1,-104.0
1,1,-125.0
2,0,nan
1,1,-146.0
2,0,nan
1,1,-100.0
2,0,nan
2,0,nan
1,1,-116.0
1,1,26.0
1,1,-104.0
2,0,nan
2,0,nan
1,1,-52.0
1,1,-80.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-152.0
3,0,nan
2,0,nan
1,1,-161.0
1,1,-14.0
2,0,nan
2,0,nan
2,0,nan
1,1,-100.0
1,1,-34.0
1,1,-19.0
1,1,-18.0
2,0,nan
1,1,-99.0
2,0,nan
1,1,-99.0
2,0,nan
2,0,nan
1,1,-61.0
1,1,-166.0
2,0,nan
1,1,-100.0
1,1,-72.0
