grip requested,grip performed,grip timing
1,1,-4.0
1,1,-26.0
1,1,-48.0
2,0,nan
1,0,nan
2,0,nan
1,1,-58.0
2,0,nan
2,0,nan
1,1,-40.0
1,1,-33.0
1,1,-61.0
2,0,nan
2,0,nan
1,1,-43.0
1,1,-37.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-41.0
3,0,nan
2,0,nan
1,1,18.0
1,1,-4.0
2,0,nan
2,0,nan
2,0,nan
1,1,61.0
1,1,33.0
1,1,-23.0
1,1,-78.0
2,0,nan
1,1,-32.0
2,0,nan
1,1,14.0
2,0,nan
2,0,nan
1,1,-70.0
1,1,-30.0
2,0,nan
1,1,-86.0
1,1,-12.0
