grip requested,grip performed,grip timing
1,1,-142.0
1,1,-130.0
1,1,-118.0
2,0,nan
1,1,-38.0
2,0,nan
1,1,-60.0
2,0,nan
2,0,nan
1,1,-109.0
1,1,-103.0
1,1,-131.0
2,0,nan
2,0,nan
1,1,-181.0
1,1,-107.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-110.0
3,0,nan
2,0,nan
1,1,-52.0
1,1,-74.0
2,0,nan
2,0,nan
2,0,nan
1,1,-146.0
1,1,-38.0
1,1,-94.0
1,1,-150.0
2,0,nan
1,1,-104.0
2,0,nan
1,1,-92.0
2,0,nan
2,0,nan
1,1,-40.0
1,1,-102.0
2,0,nan
1,1,-158.0
1,1,-118.0
