grip requested,grip performed,grip timing
1,1,-91.0
1,1,-44.0
1,1,2.0
2,0,nan
1,1,-20.0
2,0,nan
1,1,-8.0
2,0,nan
2,0,nan
1,1,-24.0
1,1,-86.0
1,1,-80.0
2,0,nan
2,0,nan
1,1,-28.0
1,1,46.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-26.0
3,0,nan
2,0,nan
1,1,32.0
1,1,-24.0
2,0,nan
2,0,nan
2,0,nan
1,1,6.0
1,1,-22.0
1,1,24.0
1,1,-66.0
2,0,nan
1,1,-54.0
2,0,nan
1,1,-76.0
2,0,nan
2,0,nan
1,1,-126.0
1,1,-120.0
2,0,nan
1,1,-40.0
1,1,-68.0
