grip requested,grip performed,grip timing
1,1,-110.0
1,1,-64.0
1,1,-86.0
2,0,nan
1,1,-74.0
2,0,nan
1,1,-28.0
2,0,nan
2,0,nan
1,1,-78.0
1,1,-106.0
1,1,-134.0
2,0,nan
2,0,nan
1,1,-81.0
1,1,-143.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-113.0
3,0,nan
2,0,nan
1,1,-55.0
1,1,-9.0
2,0,nan
2,0,nan
2,0,nan
1,1,-47.0
1,1,-75.0
1,1,-63.0
1,1,-51.0
2,0,nan
1,1,-39.0
2,0,nan
1,1,-27.0
2,0,nan
2,0,nan
1,1,-110.0
1,1,-36.0
2,0,nan
1,1,-24.0
1,1,-52.0
