grip requested,grip performed,grip timing
1,1,-84.0
1,1,-106.0
1,1,-127.0
2,0,nan
1,1,-115.0
2,0,nan
1,1,-68.0
2,0,nan
2,0,nan
1,1,-118.0
1,1,-78.0
1,1,-72.0
2,0,nan
2,0,nan
1,1,-122.0
1,1,-150.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-120.0
3,0,nan
2,0,nan
1,1,-62.0
1,1,-50.0
2,0,nan
2,0,nan
2,0,nan
1,1,-87.0
1,1,-81.0
1,1,-69.0
1,1,-91.0
2,0,nan
1,1,-113.0
2,0,nan
1,1,-101.0
2,0,nan
2,0,nan
1,1,-49.0
1,1,-9.0
2,0,nan
1,1,-99.0
1,1,-25.0
