grip requested,grip performed,grip timing
1,1,-99.0
1,1,-121.0
1,1,-109.0
2,1,-205.0
1,1,-29.0
2,0,nan
1,1,-119.0
2,0,nan
2,0,nan
1,1,-33.0
1,1,-27.0
1,1,-55.0
2,0,nan
2,1,-9.0
1,1,-139.0
1,1,3.0
2,0,nan
2,0,nan
3,1,55.0
2,0,nan
1,1,-103.0
3,0,nan
2,0,nan
1,1,-113.0
1,1,-66.0
2,0,nan
2,0,nan
2,0,nan
1,1,-70.0
1,1,-28.0
1,1,-117.0
1,1,-71.0
2,0,nan
1,1,-25.0
2,0,nan
1,1,-47.0
2,0,nan
2,0,nan
1,1,-29.0
1,1,-23.0
2,0,nan
1,1,-113.0
1,1,-73.0
