grip requested,grip performed,grip timing
1,1,-159.0
1,1,-146.0
1,1,-134.0
2,0,nan
1,1,-88.0
2,0,nan
1,1,-76.0
2,0,nan
2,0,nan
1,1,-160.0
1,1,-18.0
1,1,-46.0
2,0,nan
2,0,nan
1,1,-62.0
1,1,-90.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,-128.0
3,0,nan
2,0,nan
1,1,-172.0
1,1,-160.0
2,1,-148.0
2,0,nan
2,0,nan
1,1,-130.0
1,1,-22.0
1,1,-214.0
1,1,-99.0
2,0,nan
1,1,-87.0
2,0,nan
1,1,-109.0
2,0,nan
2,0,nan
1,1,-91.0
1,1,-119.0
2,0,nan
1,1,-174.0
1,1,-100.0
