grip requested,grip performed,grip timing
1,1,-71.0
1,1,-126.0
1,1,-80.0
2,0,nan
1,1,-34.0
2,0,nan
1,1,12.0
2,0,nan
2,0,nan
1,1,-4.0
1,1,-66.0
1,1,-60.0
2,0,nan
2,0,nan
1,1,-110.0
1,1,-36.0
2,0,nan
2,0,nan
3,0,nan
2,0,nan
1,1,28.0
3,0,nan
2,0,nan
1,1,-50.0
1,1,-38.0
2,0,nan
2,0,nan
2,0,nan
1,1,-42.0
1,1,-36.0
1,1,-91.0
1,1,-113.0
2,0,nan
1,1,-33.0
2,0,nan
1,1,-55.0
2,0,nan
2,0,nan
1,1,-71.0
1,1,-31.0
2,0,nan
1,1,-53.0
1,1,-13.0
